Loans,ParentsIncome,NumberOfSiblings,StudentIncome,WorkExperience,Education,MinimumWage,Grades,TuitionPaid,Years,College,OutOfState,PreferenceForNiceThings,NumberOfRoomies,State,Materials
1,35649.60606,4,32000,7,0,0,1.4,55812.74061,3,9302.123435,1,8,6,1373.710365,1831.534628
0,27993.71311,0,38002,2,0,1,3,59287.88304,7,8469.697578,0,6,8,8732.96197,995.0743873
1,99440.07579,3,12000,0,1,0,0.6,55121.73865,7,7874.534093,0,2,0,7827.023071,1472.81289
0,95913.27206,9,22000,4,0,0,1.4,0,0,763.2432316,0,6,8,11414.11762,3258.085992
1,705.5338873,1,24014,7,0,2,3.2,58479.87359,7,4177.133828,1,9,3,9525.603652,4575.787576
1,82021.72271,4,20000,7,1,0,2,37870.19976,7,2705.014269,1,3,3,1269.122318,1423.612363
1,91170.53254,8,8018,3,1,3,2.8,105030.2562,6,8752.521351,1,8,8,11584.35728,1507.195934
1,35784.6208,5,14,7,0,2,2,6190.871942,1,6190.871942,0,5,0,8644.601039,4194.009804
1,21323.69963,4,26007,7,0,1,1.1,95213.61042,6,7934.467535,1,6,1,6621.353292,872.8338422
0,25071.46118,6,12012,2,1,3,2.2,8888.57474,3,1481.429123,1,1,5,8619.600471,2125.898918
1,28216.55059,9,4018,3,1,3,3.6,22845.84945,2,5711.462361,1,9,6,9591.357322,879.9925578
0,9768.310365,1,32000,6,0,0,3.5,15221.13334,1,7610.566672,1,9,6,4781.715316,840.5367999
0,76651.57628,8,28008,4,0,2,0.6,5881.160379,7,840.1657684,0,1,4,6949.366738,1027.568651
0,17943.23735,2,14000,2,1,0,2.3,0,0,428.5208873,1,7,3,4057.815367,4903.168666
0,82037.72568,8,14036,6,1,3,1.2,3247.100797,6,270.5917331,1,7,7,2849.058668,689.65375
1,81893.79422,8,10042,7,1,3,3.4,0,0,6005.995736,1,9,7,9648.071614,4723.056265
1,15144.23606,7,38012,4,0,3,1.9,90525.16324,6,7543.763603,1,3,3,11309.61122,4144.127964
0,84158.56396,1,26015,5,0,3,2.2,9941.325923,2,4970.662962,0,9,8,2169.646773,907.7806105
1,32030.45158,4,24028,7,1,2,0.9,106789.7129,6,8899.142743,1,7,0,1085.013406,4513.550244
0,96284.83857,7,24004,2,1,1,3.7,13978.09111,4,1747.261389,1,0,5,14535.40597,4469.148297
1,98627.89849,6,32002,2,0,1,0.4,29110.55464,4,3638.81933,1,9,2,1470.855853,4933.477114
1,39336.39473,4,8000,6,0,0,1.9,63439.26195,6,5286.605162,1,1,7,13099.86616,2006.19676
1,14800.39336,2,24002,2,0,1,2.5,41192.61698,4,5149.077122,1,8,2,1412.120466,4673.457761
1,29947.97166,8,12000,0,1,1,1.2,28770.00755,5,2877.000755,1,3,3,5476.802387,4838.376823
0,13983.3795,8,14000,0,0,2,3.1,6470.482687,1,6470.482687,0,5,7,4202.528527,967.9661049
1,66017.32734,6,28000,0,0,1,2.5,58794.64142,7,8399.234488,0,4,1,5604.137196,185.5432004
0,31465.76433,6,28007,7,0,1,0.1,17452.86883,3,2908.811472,1,4,5,9540.339523,31.95593768
1,50146.00697,0,12004,1,1,2,1.6,75437.21422,7,5388.372444,1,2,8,12241.83584,1331.921361
1,48648.8854,6,16012,4,0,3,2.7,4732.832687,1,4732.832687,0,4,2,5454.97735,4108.843969
1,17753.2173,6,6000,0,1,3,3.5,14835.01292,7,2119.28756,0,5,5,3554.134333,2077.594715
1,59737.5837,5,6012,6,1,1,2.6,0,0,6810.737137,0,6,6,4102.257958,4551.576438
1,34181.68729,3,28000,3,1,0,0.2,39222.60482,7,5603.229261,0,1,2,9135.689627,767.9174518
0,36308.39465,9,20015,5,0,3,3.8,5044.280377,1,5044.280377,0,0,6,3601.477633,1221.23527
1,51855.10052,1,36000,0,1,1,1.9,104570.5466,6,8714.212214,1,7,4,10131.57982,3543.671416
0,91449.37683,3,18000,6,1,0,1.3,848.4003247,3,141.4000541,1,2,2,3420.978688,2567.193968
0,51719.71442,2,36001,1,0,1,3.8,21054.71164,6,3509.118607,0,8,5,12255.32363,4143.416392
1,75104.35761,9,38018,6,0,3,0.9,52300.06971,6,8716.678285,0,3,7,5091.958644,1820.210486
0,94281.3002,1,38006,6,0,1,3.2,34262.43761,6,5710.406269,0,5,8,5281.713338,4541.371077
1,78500.92918,8,22012,6,1,1,1.3,50230.65946,5,5023.065946,1,1,0,8219.285036,2487.757648
0,94554.9523,4,26000,5,1,0,2.3,891.5166206,1,445.7583103,1,0,7,3589.741184,4571.65757
1,54854.50591,1,18000,5,1,0,2.4,0,0,801.7854627,0,5,0,9688.944653,1759.163327
1,32723.56237,2,20004,4,0,1,3.8,6629.713951,1,3314.856975,1,9,4,11035.2347,4632.841112
1,95493.95442,9,26000,0,1,0,1,21629.44278,4,5407.360695,0,3,9,10542.06832,4976.478307
1,87731.39995,4,20000,2,0,0,3.2,37422.70049,6,3118.558374,1,8,8,13382.56769,1745.249853
1,30029.36165,3,6000,1,0,0,1.2,6405.885017,7,457.5632155,1,8,3,5456.995659,1146.772882
1,52129.48742,2,24020,5,1,2,0.6,50338.53487,4,6292.316859,1,5,0,5429.898522,3371.557734
0,8077.982631,5,38021,7,0,3,2.9,27024.21352,6,4504.035587,0,8,7,12100.34277,3746.539457
0,73745.10208,8,20014,7,0,2,3.9,794.2501581,1,397.1250791,1,1,3,123.510988,2779.060434
0,29226.74409,3,38006,6,0,1,1.4,27642.07143,3,9214.023811,0,6,2,4649.473963,1544.517343
1,13660.7919,5,4015,5,0,3,3.5,5813.466884,4,1453.366721,0,3,5,13148.97871,4988.23189
0,48726.66257,0,30003,1,0,3,3,48995.24979,6,4082.937482,1,2,9,14116.85153,831.5643378
1,89247.08339,2,4020,5,1,2,0.5,7154.442844,6,1192.407141,0,6,5,2775.283233,1540.020531
1,5539.887995,4,2012,2,1,3,0.3,12224.75841,3,2037.459735,1,6,6,4616.996179,4929.172814
1,80204.93137,7,24004,1,1,2,0.9,12583.50106,3,4194.500353,0,6,2,12600.44943,4450.787636
1,73006.38336,7,4,2,0,2,0.4,10807.41834,2,5403.709168,0,9,9,11295.40608,3026.048115
0,79977.68117,3,24012,6,0,2,1.6,6654.198571,4,1663.549643,0,6,0,2328.969207,516.6893352
1,20954.68691,0,24002,1,1,1,2.2,25958.78742,6,4326.464571,0,8,4,9740.947854,143.4577924
0,3679.005071,1,28010,5,0,2,3.6,595.6953376,1,297.8476688,1,2,9,8083.625974,4688.485903
1,33830.40895,5,18006,6,0,1,1.2,12940.5734,3,4313.524467,0,9,2,14520.5867,429.2298061
0,1232.99268,2,28015,5,0,3,2.2,27533.03245,6,4588.838742,0,4,6,5664.916025,2525.084077
1,89026.65002,9,18000,1,0,0,2.7,54846.89443,6,9141.149072,0,0,3,9567.628443,3963.634886
1,43511.58118,8,8000,3,1,0,1.8,6465.532783,1,6465.532783,0,5,6,11839.05792,3318.430228
1,85176.40615,7,22002,1,1,1,1.2,138272.6709,7,9876.619347,1,6,8,7006.617547,93.75531273
1,86091.90851,0,6,2,0,3,1.2,0,0,2779.91568,1,8,3,9711.866228,3833.184152
0,28111.73927,9,32006,3,0,2,2.9,3491.926975,5,698.385395,0,1,4,777.6535247,43.0131568
1,55413.3697,2,18000,6,0,0,2,76374.22042,7,5455.301459,1,2,0,9038.325034,170.2512079
1,78672.83707,2,34028,7,1,2,0.4,46980.98978,5,9396.197955,0,1,9,10031.05325,2000.842664
1,25993.37733,9,20000,2,1,0,2,25511.81243,3,4251.968738,1,6,2,6632.490828,4087.542574
1,58901.21165,7,22008,2,1,2,2,71021.03426,4,8877.629283,1,9,8,14183.12591,2355.730659
1,67328.56848,9,30003,1,0,3,1.8,125332.1322,7,8952.295157,1,6,5,338.8946871,2794.762226
1,78703.25964,0,4018,3,1,3,3.1,117924.9865,7,8423.213321,1,6,6,12551.66119,4151.946039
0,63422.47006,0,28004,4,0,1,1.4,33435.175,5,6687.035,0,6,8,8649.221636,3708.657875
0,83222.69318,8,14000,5,1,0,2.9,0,0,3744.905405,0,9,3,3159.143075,3429.510833
0,65284.18941,6,22021,7,0,3,2.7,4954.999522,7,353.9285373,1,1,3,2310.33624,2075.65045
0,9960.532997,3,38004,2,1,1,1.1,14433.39158,5,2886.678315,0,1,2,586.0846051,1847.96416
1,84310.97629,9,10018,3,1,3,2.4,27548.48118,3,4591.413529,1,9,8,2980.073169,4264.625763
1,28371.96451,1,14018,3,1,3,0.1,98832.08999,5,9883.208999,1,0,0,146.9244354,2642.014571
0,66673.67736,0,18005,5,0,1,0.2,0,0,4862.598372,1,3,7,9096.195009,1186.419855
0,27544.11676,8,6002,1,0,2,2.6,5620.163614,1,5620.163614,0,0,6,7376.555495,451.3630581
0,19278.34523,6,32012,2,1,3,0,0,0,4260.967477,1,3,9,12167.56646,1570.976674
1,17120.39075,5,10000,0,1,2,2.1,9106.973675,2,2276.743419,1,6,2,11372.92314,4748.110505
1,20584.07784,0,36004,1,1,2,0.3,46387.19441,7,6626.742059,0,4,5,11543.49232,3647.822855
0,88076.62506,4,36000,0,1,0,3,11906.44495,2,2976.611237,1,1,7,13985.3819,3376.452796
1,91975.51905,6,20042,7,1,3,0.3,11537.18143,3,3845.727145,0,6,0,12380.05368,2312.029639
1,92915.28425,0,26000,2,0,0,1.4,39777.56677,6,3314.797231,1,8,0,5478.057805,1726.901262
1,33322.60203,3,10000,2,1,0,0.2,8446.835745,1,4223.417872,1,1,5,7328.344792,1662.162882
0,54261.12636,4,36000,0,1,1,2.6,33648.16279,3,5608.027132,1,1,4,1301.044702,4841.474566
0,12302.65575,8,16000,1,0,0,2.9,7798.275063,1,7798.275063,0,5,3,2854.466443,189.3431469
1,8850.689666,1,14,7,0,2,2.2,17756.19478,6,2959.365796,0,2,0,4588.968806,1770.526014
1,51880.12124,2,32030,5,1,3,0.6,94400.78896,5,9440.078896,1,2,7,6877.557257,390.6398743
1,31656.30603,7,22004,4,0,1,0.2,8952.904245,1,4476.452123,1,8,1,13740.2568,1926.783491
1,33101.22411,2,16009,3,0,3,0.8,0,0,1463.565805,0,7,4,12413.10786,4210.174872
1,69113.97806,8,6000,7,0,0,3,7233.460319,5,723.3460319,1,0,4,9956.741169,419.195582
0,67348.66794,4,38012,2,1,3,2.9,28423.12583,5,5684.625166,0,5,6,3479.815899,3388.492357
0,40738.15828,8,32006,1,1,3,2.8,15289.79314,4,1911.224142,1,4,4,10628.60331,190.1002852
0,39613.94564,1,38000,1,1,0,3.6,2323.475748,5,464.6951496,0,8,5,10884.37808,723.3228748
1,29111.50415,5,20005,5,0,1,3,64333.23473,7,9190.462105,0,2,5,2837.017256,4464.221547
0,99868.91081,5,30024,4,1,3,3.6,6705.69453,1,6705.69453,0,8,3,4507.155835,1641.571372
0,67605.03727,9,16000,2,1,0,3,0,0,2256.104208,0,2,3,7685.128687,380.2122135
1,55426.05225,9,12024,6,1,2,3.4,33681.92917,6,5613.654862,0,1,7,6229.771086,2087.281305
1,10760.93458,2,4020,5,1,2,3.5,16248.81929,6,2708.136548,0,2,2,12396.64544,436.9440006
1,57972.62783,9,36003,1,0,3,0.7,78265.55745,4,9783.194682,1,6,4,4033.814991,459.7031663
0,39715.12883,9,30004,4,0,1,0.8,0,0,3028.685358,0,8,9,6584.694308,4532.334169
1,54384.30273,9,16000,7,0,0,2.2,106609.8085,7,7614.986324,1,8,0,6145.017358,4487.537357
1,43341.90046,1,14000,0,1,2,1.4,9644.999443,3,3214.999814,0,9,3,12906.42997,1909.229612
1,61323.86408,4,10018,6,0,3,3.6,46200.11976,7,6600.017109,0,5,3,6305.889895,1722.945971
1,94699.08942,6,0,1,0,0,2.2,31665.55744,3,5277.592906,1,2,0,8509.705423,3287.438588
0,6087.124939,8,18000,0,1,2,1.6,4850.29343,4,1212.573358,0,1,2,3183.280698,1787.384388
1,76372.62442,7,32004,4,0,1,2.3,22592.16227,2,5648.040567,1,9,1,7823.348598,2165.708449
1,29063.8953,5,4006,3,1,1,1.5,12725.123,6,1060.426917,1,7,1,14828.33385,4553.648498
0,45487.14562,1,36018,3,1,3,0,1412.274167,5,282.4548334,0,0,4,14053.39749,4966.522557
0,56221.69085,1,8000,0,1,0,2,1496.137566,3,249.356261,1,5,5,9378.670598,955.5895898
1,56376.80529,1,2042,7,1,3,3.9,52975.24742,5,5297.524742,1,0,7,8556.358937,2382.207507
0,53066.46939,7,30000,1,0,0,3.8,40141.91078,5,8028.382155,0,2,7,14469.98575,2939.757941
0,31524.42888,1,16000,1,0,0,3.3,3623.575457,1,1811.787728,1,6,8,10298.295,3166.377913
1,53744.60595,2,12007,7,0,1,1.5,2475.672813,4,618.9182031,0,5,0,1737.00705,3688.480219
1,62694.15572,8,14000,4,0,0,1.5,24796.04883,5,4959.209765,0,4,6,8.244967654,1452.126295
0,18425.90118,3,36000,4,1,0,1.6,0,0,4374.809754,0,1,0,4693.376654,3523.326344
0,94305.84372,0,38002,1,0,2,1.4,14814.71975,1,7407.359874,1,4,4,14535.81866,4838.687087
0,24404.07791,6,24000,0,0,1,3.2,16019.03451,1,8009.517254,1,1,7,14658.52083,4574.919384
1,89062.79132,4,6008,2,1,2,3.3,18379.30949,2,9189.654746,0,7,1,369.4630995,1564.73216
1,32614.07868,7,21,7,0,3,1.8,7609.70371,1,7609.70371,0,8,5,3258.226097,2118.905781
0,55186.21161,3,38000,7,1,0,2.2,1844.508419,2,461.1271048,1,3,5,343.6735014,1253.858619
0,75631.87309,6,34000,7,0,0,3.5,16782.81863,3,2797.136439,1,5,3,2549.134208,4478.594885
1,86755.72587,2,6000,0,0,3,2.5,47493.73651,6,7915.622752,0,2,9,6489.666845,3924.683393
0,32179.12948,5,36042,7,1,3,1,25647.47003,3,4274.578339,1,2,5,1344.874912,2094.856501
1,93524.87721,6,4005,5,0,1,3.7,17802.60506,1,8901.302531,1,7,7,5113.733876,1452.659846
1,51171.37861,8,26000,0,0,3,1,56872.09176,7,8124.584537,0,5,7,6747.089661,3388.145509
0,45044.01972,3,22000,0,0,3,2.5,10077.67549,6,1679.612581,0,2,8,11637.42727,1297.964465
1,52054.46378,0,22030,5,1,3,0.6,26248.73886,3,8749.579622,0,6,4,7926.800612,1953.72521
0,67811.85303,2,20014,7,0,2,2.7,3234.434766,1,1617.217383,1,6,3,9196.590477,414.9398935
0,41647.6742,5,38000,4,1,0,3,4967.123895,2,2483.561947,0,0,8,876.7697338,3095.525205
0,11780.09634,7,24000,0,0,3,2.8,0,0,6535.481047,1,1,0,10670.9005,1381.559182
0,16226.09003,6,30010,5,0,2,2.7,34576.09551,5,3457.609551,1,1,5,12312.78262,3894.931185
0,99728.70583,2,26000,7,1,0,0.6,17794.26044,3,5931.420147,0,0,5,675.2890121,1600.445175
1,30336.32193,2,30002,1,0,2,0.9,42538.54603,3,7089.757672,1,3,9,4924.904141,2984.422931
1,18329.50347,0,2006,1,1,3,1.9,23710.21935,4,2963.777419,1,9,6,3634.438666,4266.556409
0,68773.87952,0,12012,4,0,3,1,13948.02971,3,2324.671619,1,2,5,12425.21814,3283.823358
1,37493.56666,0,30004,2,0,2,2.7,93143.77916,7,6653.127083,1,1,3,7489.975413,1104.556098
1,44841.37079,0,36036,6,1,3,0.1,69117.6304,4,8639.703799,1,1,6,2361.341248,3679.614485
0,60865.06345,2,32002,1,1,1,2.5,30010.40826,7,4287.201181,0,1,6,10088.60297,1490.916029
0,93357.06929,8,16015,5,0,3,2.2,2746.893676,1,2746.893676,0,7,6,8123.47522,3542.108946
0,26050.3785,1,32024,4,1,3,0.3,0,0,6673.64789,0,3,4,6692.561463,3885.21889
1,94416.16217,6,38020,5,1,2,0,86087.53223,6,7173.961019,1,2,2,8504.173269,3112.135291
1,16064.98594,2,2016,4,1,2,3,14076.38165,5,2815.27633,0,7,3,14659.74138,1783.420953
0,1054.594523,3,26006,3,1,1,1.1,1303.297448,5,130.3297448,1,1,3,7277.362546,832.5514404
1,78778.91821,1,30012,2,1,3,1.5,62033.8028,7,8861.971829,0,2,1,1206.24859,502.9057467
1,70272.94155,6,28,7,1,2,0.8,20233.64518,4,2529.205648,1,6,1,357.9320468,4261.528629
1,36457.07857,9,4012,4,0,3,0.3,24497.85793,5,2449.785793,1,1,7,7403.703843,1886.13611
0,36671.61734,4,22000,7,1,0,3.9,0,0,5170.760677,1,1,5,12972.65987,3032.385351
0,96180.72899,1,4000,0,1,2,0.3,683.7888652,2,341.8944326,0,4,7,9042.829027,4512.768883
1,32939.47274,4,20015,5,0,3,1.1,73754.59792,5,7375.459792,1,6,2,13845.19235,2667.464899
1,37060.04112,7,22012,3,1,2,3.2,26763.00229,4,3345.375286,1,5,6,13397.74417,3714.234701
0,38716.23593,6,36008,2,1,2,1.5,32584.37662,6,5430.729436,0,1,4,1841.193349,2156.687079
0,28143.709,7,20021,7,0,3,0,1009.172429,1,1009.172429,0,9,5,8199.187735,1013.451026
1,3772.729179,6,14006,6,0,1,0.9,0,0,1837.781094,0,1,0,10798.10756,3344.009754
0,66249.20293,7,30018,3,1,3,0.5,6438.989836,2,3219.494918,0,0,8,5658.043048,2228.199023
0,50902.55502,6,32000,2,0,0,2.8,25191.18079,2,6297.795198,1,6,7,6195.832993,833.597489
0,52955.24186,3,28000,1,1,0,3.5,19402.11539,3,6467.371795,0,9,5,8077.119137,4164.373741
1,60398.25812,7,16014,7,0,2,2.6,22997.40038,5,2299.740038,1,3,1,6870.309587,301.5938496
0,60802.79734,0,10008,4,1,1,1.3,5135.560222,2,1283.890055,1,1,6,4440.630567,2752.351423
1,33745.03727,7,38000,1,1,0,1.1,71381.44574,4,8922.680717,1,5,8,9764.198664,854.8106304
0,61605.0203,0,26002,2,0,1,0,18355.32899,6,3059.221498,0,4,4,10288.67233,4930.026577
1,37778.61248,0,16002,1,0,2,0.8,29922.61513,3,9974.205045,0,5,8,12359.00718,3264.764562
0,13686.48928,0,10008,4,0,2,0.9,5082.000027,3,1694.000009,0,6,8,3304.140749,3986.664162
0,74369.7177,4,16000,4,0,0,2.4,6429.271465,7,459.2336761,1,5,7,2426.079575,3929.364349
1,60979.25151,6,32024,4,1,3,0.5,103298.4482,7,7378.460583,1,4,9,7039.546506,3423.227536
0,81280.80069,6,20012,3,1,2,2.9,5587.799246,2,2793.899623,0,7,7,12817.43044,1155.262425
1,92137.14613,3,8030,5,1,3,1.4,13397.25298,2,6698.626488,0,9,9,6350.825432,4410.275428
1,88310.82764,4,12006,1,1,3,1.3,16076.62093,5,3215.324185,0,5,6,9965.401773,2907.833848
0,1421.162287,5,20000,4,0,0,3.9,53605.68446,6,8934.280743,0,1,6,13531.04512,2219.020726
1,16617.95837,0,34016,4,1,2,0,99752.03437,6,8312.669531,1,7,7,14509.30987,61.7962692
0,6525.3515,8,24003,1,0,3,3.4,25837.12384,3,4306.187307,1,9,2,2474.018524,2667.575101
1,33560.7819,6,4000,0,1,2,0.9,44443.64585,3,7407.274309,1,5,4,6813.061895,3788.521283
1,43858.41499,3,18012,6,0,2,0.5,34669.01069,7,4952.715813,0,8,9,7396.801155,3876.790336
0,99043.89837,5,14000,5,0,0,3.9,4180.258847,5,836.0517693,0,5,8,1995.917684,860.8721731
0,81123.84714,7,18000,4,1,0,1.7,3839.409988,2,959.8524971,1,6,6,13151.14908,1351.130095
0,6651.733246,2,24010,5,0,2,0.4,5279.726517,6,879.9544195,0,7,8,3369.82212,3889.803411
1,63264.10251,9,28009,3,0,3,2.3,89378.38081,6,7448.198401,1,9,1,1514.891817,3996.605109
0,36120.251,4,36000,3,1,0,3.3,3828.666664,1,3828.666664,0,0,0,14956.83065,1065.742361
1,37855.16959,5,36012,4,0,3,1.5,76383.88185,4,9547.985232,1,3,8,2655.719761,982.0022958
0,98713.38656,9,20000,1,0,0,3.8,39416.10543,2,9854.026357,1,7,9,5189.723918,2728.383337
1,85354.19828,7,8006,6,0,1,1.1,106990.2924,6,8915.857703,1,3,1,2160.623847,3604.787432
0,75651.39365,4,10000,4,1,0,1.8,3307.03066,3,551.1717766,1,0,6,3950.719574,4596.181212
0,18957.12198,4,28021,7,0,3,0.3,11429.74975,2,5714.874877,0,7,7,6752.48481,1641.686485
0,11523.67176,2,26000,0,1,2,2.5,11520.94993,4,2880.237481,0,3,4,12050.24147,3069.1024
1,57517.4977,6,30004,2,0,2,2,79915.46603,4,9989.433254,1,3,4,11141.50018,727.6658927
0,14362.7003,2,28018,3,1,3,0.2,589.0188619,1,294.5094309,1,0,2,2134.605624,1059.708179
1,6004.229846,8,0,0,1,0,0.1,48673.14708,3,8112.191179,1,7,2,2169.346461,3822.098159
0,45218.56571,6,26004,2,1,1,0.5,7232.891325,2,3616.445662,0,5,8,8516.277782,369.1848171
1,11603.91941,4,4014,7,1,1,3.3,0,0,4821.224704,0,8,6,4197.334723,216.5172709
1,14846.5876,1,0,2,0,0,1.1,0,0,5891.297747,1,3,3,7134.660623,3653.385035
1,11348.65764,3,16004,2,1,1,0.1,59779.52724,7,8539.932462,0,5,7,2792.887109,4920.73297
1,5067.493862,4,10004,4,0,1,2.3,45671.05296,6,7611.84216,0,0,3,6523.257422,4042.774568
1,99021.29803,6,9,3,0,3,2.3,41088.53297,7,5869.790424,0,7,5,2543.180748,3228.704711
0,20560.40633,5,30000,1,1,0,1.2,9621.028493,1,9621.028493,0,7,1,2850.446994,2361.43181
1,76909.2379,2,2014,7,1,1,3.8,35198.3932,4,8799.598299,0,1,4,6062.911617,4400.674247
1,40085.28916,5,22000,2,0,0,2.2,53084.3825,5,5308.43825,1,3,5,3672.800215,162.036545
1,77215.94405,7,0,6,1,0,1.2,38893.60705,2,9723.401763,1,6,3,4211.496471,2216.552402
0,20280.60243,4,28000,7,0,0,2.8,10778.1199,2,2694.529974,1,9,5,2969.760113,3992.761899
0,39662.41923,4,22020,5,1,2,3.3,4723.314562,4,1180.82864,0,1,4,4606.693938,885.1643832
1,59371.09214,4,4028,7,1,2,2.8,13748.38909,2,6874.194543,0,2,2,8347.993915,633.0200976
1,20673.45414,4,12000,2,0,0,3.9,0,0,6463.667108,0,6,4,14087.10627,26.83235392
0,87967.11236,6,38024,4,1,3,1.2,0,0,1285.012217,0,4,3,4906.959876,777.1526282
0,64667.87904,9,38010,5,1,1,0.3,13319.21988,3,4439.739961,0,3,4,9585.998375,776.3831203
1,39568.91329,7,4000,6,1,0,0,25145.55457,3,8381.851524,0,7,4,11602.73219,1323.886779
1,31753.86058,1,8,4,0,2,1,4190.972854,7,299.3552039,1,2,6,12381.30941,2266.801889
0,67267.39276,5,34012,6,0,2,0.5,11293.56196,2,2823.390489,1,5,5,5994.070731,4546.572234
1,48111.72017,0,16000,0,1,3,1.8,71485.57552,6,5957.131293,1,3,2,13803.62974,3442.781162
0,31453.11789,3,32004,1,1,2,1.4,31200.6942,3,5200.115701,1,1,8,2994.316733,1730.15519
1,72753.33323,8,6010,5,1,1,1.4,8471.632793,6,1411.938799,0,3,2,6748.204851,1229.68489
0,21708.93548,9,38008,4,1,1,2.9,27042.63017,3,4507.105028,1,1,4,14025.47043,314.0073449
1,76330.61107,0,2005,5,0,1,2.4,34369.64754,4,8592.411886,0,6,5,12865.35269,4356.727018
0,60485.92885,0,24008,4,0,2,3.2,73377.57915,4,9172.197393,1,7,5,5035.57204,4541.811104
1,43726.12495,4,4021,7,0,3,2.8,0,0,1009.726773,1,3,7,11524.66998,577.7357462
1,38887.112,2,18008,2,1,2,2.3,58069.57876,6,9678.263127,0,5,9,11613.8416,1080.481352
0,88711.16967,9,22002,1,1,1,0.5,16684.89273,2,8342.446365,0,3,4,4608.947217,3260.129961
0,93196.61615,4,30024,4,1,3,2.1,19768.09643,2,9884.048217,0,2,5,2651.827454,1285.671622
1,79809.34277,6,6006,2,0,3,1.1,15848.98438,4,3962.246095,0,6,7,9051.880612,1824.605876
1,62958.94973,9,6002,2,0,1,1.6,57318.72338,5,5731.872338,1,0,8,8684.919122,421.6849142
1,88888.89512,2,14000,0,0,1,0.7,21194.02907,3,3532.338179,1,9,1,13491.0847,1906.020014
1,4024.421535,8,28000,2,0,0,0.2,70487.97025,4,8810.996281,1,6,1,13180.29372,2380.318085
1,72863.5886,9,32012,3,1,2,0.5,39150.3231,6,6525.053849,0,2,4,5791.386624,829.5965794
0,34393.88755,0,36000,3,0,0,0.1,21753.93086,7,3107.704409,0,4,4,1281.802182,1494.005802
1,99633.11342,3,8014,7,0,2,1.6,62919.67091,7,8988.524415,0,8,0,494.4580981,962.2390814
1,66534.9428,9,4006,3,0,2,0.7,76210.22149,6,6350.851791,1,4,2,20.64510238,1128.243239
1,20025.4225,6,0,0,0,3,3.3,8681.013189,3,1446.835531,1,0,2,9659.963426,1723.042077
1,31709.65442,5,2000,1,1,0,3.2,36399.48163,5,7279.896326,0,7,6,12661.86536,4580.937982
1,57333.73263,4,4001,1,0,1,1.4,8209.395089,1,4104.697545,1,0,2,3185.615411,280.7653135
0,58206.54991,0,26003,3,0,1,0.7,9710.720238,1,9710.720238,0,0,7,6605.945066,2483.716602
0,17558.2501,9,22007,7,0,1,3.2,7432.021702,2,1858.005426,1,1,8,6810.841614,2223.136129
0,74631.15074,4,22000,5,1,0,3.9,16443.62573,3,5481.208576,0,0,8,10419.25695,3662.122399
0,56361.37975,6,20000,2,0,0,3.8,45086.86525,5,4508.686525,1,4,6,4799.537587,1540.275684
0,38419.10279,4,18008,4,1,1,1.8,5425.717719,2,2712.858859,0,5,8,845.196633,2399.330263
1,92622.67287,2,4000,6,0,0,3.4,100514.9574,6,8376.246452,1,3,2,10130.34059,2100.386165
0,66185.9696,4,20018,6,0,3,3.9,11663.85977,3,3887.953257,0,1,6,4515.354031,4403.684056
1,60711.15071,2,30000,0,1,0,0.7,106748.825,6,8895.735417,1,2,4,8060.781817,3710.357302
0,51725.98327,3,22008,4,1,1,1.7,21294.43606,6,1774.536338,1,7,2,1182.162647,2758.177866
1,82215.99462,6,18004,2,0,2,0.7,15092.61789,2,7546.308947,0,4,5,10153.1361,4453.8231
0,7032.907526,9,26000,4,1,0,2.5,16328.04123,1,8164.020615,1,6,3,3671.666017,1740.660429
1,63669.2097,4,36000,0,0,1,2.4,17004.15598,1,8502.077989,1,9,2,12143.55161,4446.575745
0,23451.71936,9,34000,0,1,0,3.2,20169.63152,4,5042.407881,0,2,7,2574.026035,4765.865046
1,98109.59849,3,6006,6,0,1,3.5,5757.184814,1,5757.184814,0,3,8,10087.71694,4330.754522
1,49025.79362,9,10028,7,1,2,2.3,10130.81973,2,2532.704932,1,4,4,10834.32695,4441.816771
1,74090.51747,1,8024,4,1,3,0.6,28802.13147,2,7200.532867,1,0,5,9160.404153,3134.83605
0,84761.00038,6,34014,7,1,1,1.9,39717.81105,7,5673.973008,0,6,7,10302.82853,209.8146634
0,31136.51,9,18000,1,0,0,3.6,12565.45516,1,6282.727582,1,6,4,4258.027734,2718.6982
0,83664.90772,0,24000,0,0,2,2.6,1120.02753,1,1120.02753,0,1,9,3738.643507,924.5679978
0,9902.94611,6,14002,1,1,1,3.6,14632.26526,5,2926.453052,0,4,8,1582.888347,768.72538
0,12195.37064,3,8000,6,0,0,3.4,32882.53028,5,6576.506056,0,5,9,1596.427886,174.4470114
0,26863.88015,2,12003,3,0,1,3.7,960.1968497,3,320.0656166,0,1,7,13429.6943,4021.308312
1,34695.73292,4,36000,6,1,0,1.3,67563.42858,4,8445.428573,1,6,1,13033.42728,1621.91528
1,80392.76826,5,10006,6,0,1,0.1,19101.27956,2,9550.639778,0,3,7,13338.96316,4257.581584
1,6453.868945,5,20000,4,0,0,2,39149.21703,4,9787.304258,0,2,3,590.1602328,356.6991478
0,74381.17307,3,20008,4,0,2,2.7,0,0,2752.068521,1,5,4,10307.85078,1529.447248
1,25823.82076,8,2036,6,1,3,3.6,8941.979316,6,1490.329886,0,1,8,5353.622151,2173.56677
